AREA_GEOGRAFICA,PROYECTO,INSTALACION,USUARIO,TIPO_USUARIO,TIPO_ASISTENCIA,EQUIPO,TIPO_EQUIPO,TIPO_FRACCION,TIPO_AVERIA,TIPO_FALLO,TIEMPO_ENTRE_EQUIPOS,TIEMPO_ENTRE_EQUIPOS_ASSIST_TYPE,TIEMPO_ENTRE_EQUIPO_FALLO,TIEMPO_ENTRE_FALLO_EQUIPO_AVERIA,TIEMPO_VIAJE,TIEMPO_TRABAJO,INMERSION,ACOMPANANTE,TRABAJO_FINALIZADO,RED_VERTIDO,ORDEN_TRABAJO,TIPO_ORDEN,TIEMPO_FECHAPREVISTA_FECHAFINALIZACION,HAY_MATERIALES_TEXTO,CANTIDAD_MATERIALES,COSTO
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,3564,1,1,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,46998,2500,0,8,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,26813,100,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,27481,2500,0,7,0,0,0,0,0,60,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,26793,100,0,7,0,14,14,0,14,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,33566,0,5,3,3,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,34064,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,32895,0,5,6,1,4,4,4,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,0,0,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,46484,0,5,5,5,6,6,6,6,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,33827,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,36685,2500,0,1,0,0,0,0,0,60,300,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,36685,2500,0,1,0,0,0,0,0,0,180,1,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,35390,0,5,5,0,0,0,0,0,0,60,0,0,0,3,3826,1,0,0,43,2232
1,12,1204,77,1,1,44528,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,41242,2500,0,7,0,7,7,0,7,0,240,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,1,46909,0,3,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,26866,0,2,7,0,14,14,0,14,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,35567,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,2,2,0,2,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,2,27481,2500,0,1,0,18,0,0,0,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,42856,0,5,5,6,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,1,42347,0,5,5,5,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,40706,0,5,5,1,13,13,0,13,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,2,46357,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,240,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,27423,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,33532,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,27058,0,3,5,1,49,49,0,49,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,300,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,22586,0,5,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,26264,0,5,1,0,0,0,0,0,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,26264,0,5,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,26264,0,5,1,0,1,1,0,1,60,240,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,30461,2500,0,1,0,42,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,35,35,0,35,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,34612,2500,0,7,0,23,23,0,23,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,29667,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,1,27273,1400,0,3,7,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,37,37,0,37,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,2,27429,2200,0,1,0,0,0,0,0,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,0,0,0,6,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,47570,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,47570,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,2,46357,2200,0,1,0,29,29,0,29,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,47570,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,43177,0,5,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,46347,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,0,0,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,32499,2200,0,1,0,0,0,0,0,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,900,180,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,26971,0,2,7,0,33,33,0,33,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,49402,2200,0,7,0,7,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,26866,0,2,3,6,73,55,0,55,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,43068,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,35356,0,5,7,0,65,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,35390,0,5,4,4,64,64,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,29059,0,3,5,5,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,46236,0,3,5,2,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,63,63,0,63,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,300,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,68,68,0,68,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,2,51157,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,27423,2200,0,3,0,57,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,33532,0,5,1,0,44,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,27092,601,0,7,0,47,47,0,47,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,35356,0,5,7,0,89,24,0,24,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,26866,0,2,7,0,99,99,0,99,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,27008,500,0,7,0,97,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,35390,0,5,7,0,90,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,84,84,0,84,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,0,0,0,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,48254,2200,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,89,89,0,89,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,44736,0,5,6,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,26902,0,3,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,0,0,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,26902,0,3,7,0,7,7,0,7,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,37842,0,5,3,6,74,74,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,35356,0,5,4,5,107,107,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,35382,0,5,7,0,55,55,0,55,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,35382,0,5,7,0,55,55,0,55,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,92863,2100,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,49036,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,49036,2200,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,35567,2200,0,7,0,105,31,0,31,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,106696,2100,0,5,5,30,30,30,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,0,0,0,1,0,0,0,0,0,0,60,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,300,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,0,0,0,3,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,1,22977,0,3,6,1,46,46,46,46,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,1,0,0,0,3,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,51809,2200,0,7,0,49,49,0,49,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,23769,0,5,5,1,46,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,1,44962,0,3,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,5,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,1,29055,0,3,5,1,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,31874,2200,0,1,0,124,124,0,124,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,1,43546,0,5,6,3,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,23587,0,3,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,26793,100,0,7,0,155,155,0,155,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,27305,1501,0,7,0,85,85,0,85,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,27311,1501,0,7,0,8,8,0,8,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,27335,1503,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1205,77,1,3,27311,1501,0,7,0,9,9,0,9,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,0,0,0,3,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,2,27936,2500,0,1,0,93,69,0,0,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,27305,1501,0,7,0,92,92,0,92,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,27328,1503,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,106688,2100,0,7,0,9,9,0,9,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,1,0,0,0,3,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,300,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,26813,100,0,7,0,158,158,0,158,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,37722,0,3,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,2,27429,2200,0,1,0,109,109,0,109,0,120,1,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,34646,0,5,7,0,72,72,0,72,0,180,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1204,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,37613,2500,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1203,77,1,1,0,0,0,3,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,34646,0,5,7,0,76,76,0,76,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1202,77,1,3,0,0,0,7,0,0,0,0,0,0,60,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,41242,2500,0,7,0,168,168,0,168,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,41242,2500,0,7,0,170,170,0,170,0,300,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,0,0,0,7,0,0,0,0,0,0,120,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,41242,2500,0,7,0,171,171,0,171,0,240,0,0,0,3,0,0,0,0,43,2232
1,12,1201,77,1,3,40930,2500,0,7,0,171,171,0,171,0,60,0,0,0,3,0,0,0,0,43,2232
